source,target,weight
435,117,61142.0
435,119,71.0
435,123,60864.0
435,126,22106.0
435,127,42266.0
435,134,68351.0
435,144,7.0
435,145,149339.0
435,149,48.0
435,163,34008.0
435,164,41956.0
435,169,46339.0
435,173,149.0
435,179,14.0
435,188,3692.0
435,189,64.0
435,203,136.0
435,204,25420.0
435,206,189651.0
435,211,24.0
435,213,4120.0
435,215,244787.0
435,237,48541.0
435,239,116309.0
435,240,569.0
435,246,333282.0
435,250,146.0
435,251,1716.0
435,256,21082.0
435,258,45856.0
435,266,70323.0
435,290,3274.0
435,293,8344.0
435,296,36256.0
435,300,49812.0
435,303,14117.0
435,311,63145.0
435,317,330076.0
435,321,98298.0
435,322,11212.0
435,325,1.0
435,334,185.0
435,344,19113.0
435,353,86760.0
435,356,85777.0
435,361,34447.0
435,371,158.0
435,373,2497.0
435,375,68.0
435,379,1358.0
435,381,63592.0
435,383,261476.0
435,389,386491.0
435,391,320153.0
435,403,22905.0
435,428,5.0
435,432,53744.0
435,452,2.0
435,462,862.0
435,476,56333.0
435,478,1809.0
435,489,56495.0
435,491,6189.0
435,496,34092.0
435,499,9.0
435,500,208933.0
435,506,238.0
435,507,108.0
435,512,23311.0
435,526,360155.0
435,534,65972.0
435,543,124679.0
435,545,39.0
435,548,13213.0
435,560,63864.0
435,576,2400.0
435,585,289.0
435,588,67.0
435,605,50.0
435,609,1788.0
435,610,95561.0
435,613,165718.0
435,615,5374.0
435,618,38354.0
435,619,40546.0
435,625,119.0
435,665,32028.0
435,674,16784.0
435,683,4205.0
435,685,54672.0
435,686,6.0
435,691,26989.0
435,709,110998.0
435,711,239990.0
435,715,34822.0
435,716,13137.0
435,719,790.0
435,727,11.0
435,729,3073.0
435,731,164234.0
435,749,103.0
435,752,37413.0
435,759,19312.0
435,760,59198.0
435,766,101337.0
435,872,74339.0
435,875,413735.0
435,877,341570.0
435,899,54744.0
435,902,413714.0
435,910,74905.0
435,916,146.0
435,918,24786.0
435,926,3.0
435,940,13616.0
435,963,309.0
435,964,7.0
435,966,33.0
435,970,20004.0
435,972,84045.0
435,978,121216.0
435,982,535804.0
435,988,61574.0
435,989,267382.0
435,994,138614.0
435,997,34495.0
435,1011,95411.0
435,1016,150445.0
435,1021,53.0
435,1022,159704.0
435,1023,1176.0
435,1029,45096.0
435,1038,57285.0
435,1053,26322.0
435,1066,166063.0
435,1068,428919.0
435,1072,59315.0
435,1081,16267.0
435,1094,278.0
435,1101,51901.0
435,1109,2935.0
435,1117,38585.0
435,1139,119548.0
435,1162,1337.0
435,1175,37.0
435,1176,42736.0
435,1185,65137.0
435,1189,1626.0
435,1200,441154.0
435,1201,74632.0
435,1231,86113.0
435,1240,31568.0
435,1252,325858.0
435,1255,402610.0
435,1256,22037.0
435,1258,106.0
435,1264,114708.0
435,1269,22772.0
435,1270,262.0
435,1277,31.0
435,1304,4.0
435,1316,8662.0
435,1320,96713.0
435,1321,75993.0
435,1322,9835.0
435,1328,53100.0
435,1339,79.0
435,1353,130478.0
435,1359,59488.0
435,1372,713.0
435,1374,28113.0
435,1376,66344.0
435,1390,12896.0
435,1391,260641.0
435,1403,108512.0
435,1405,73823.0
435,1406,24527.0
435,1411,70327.0
435,1417,41107.0
435,1426,72057.0
435,1433,190058.0
435,1437,184631.0
435,1438,1779.0
435,1456,2530.0
435,1457,3847.0
435,1460,18.0
435,1462,13291.0
435,1463,37.0
435,1470,200214.0
435,1480,14096.0
435,1485,26814.0
435,1488,1.0
435,1504,13747.0
435,1515,180.0
435,1517,202798.0
435,1520,2.0
435,1522,194.0
435,1525,144.0
435,1527,42.0
435,1540,39875.0
435,1549,79195.0
435,1596,5.0
435,1610,4.0
435,1611,18592.0
435,1613,281817.0
435,1614,8711.0
435,1617,10914.0
435,1628,37432.0
435,1630,674.0
435,1631,72352.0
435,1645,34264.0
435,1664,1126.0
435,1698,3.0
435,1700,120.0
435,1749,4.0
435,1752,17094.0
435,1773,2.0
435,1783,12784.0
435,1799,35994.0
435,1803,24263.0
435,1820,62137.0
435,1822,6572.0
435,1828,22902.0
435,1831,39.0
435,1837,100695.0
436,114,62382.0
436,164,8.0
436,215,91719.0
436,356,108.0
436,500,88121.0
436,711,473.0
436,766,236734.0
436,877,113.0
436,982,40103.0
436,1068,65.0
436,1200,128933.0
436,1252,48679.0
436,1435,271.0
437,154,1.0
437,311,5479.0
437,524,238.0
437,769,4.0
439,114,59209.0
439,164,2.0
439,500,65048.0
439,766,47363.0
439,875,82.0
439,877,17678.0
439,982,442.0
439,1016,79148.0
439,1200,53064.0
439,1353,327.0
439,1391,44503.0
439,1437,12073.0
439,1613,119.0
440,45,4.0
440,47,11.0
440,66,297.0
440,70,96.0
440,88,24713.0
440,264,58.0
440,402,67.0
440,542,2.0
440,684,18.0
440,724,116.0
440,840,1143.0
440,1186,1.0
440,1429,64.0
441,182,3.0
441,506,17.0
441,773,47.0
441,1068,4925.0
442,240,2.0
443,181,3.0
443,1822,4.0
444,114,91195.0
444,389,526.0
444,709,67381.0
444,711,85830.0
444,766,228246.0
444,877,97174.0
444,1200,2720.0
444,1437,105510.0
445,88,11.0
445,1186,160.0
447,88,18.0
447,236,2.0
447,294,2.0
447,505,712.0
448,371,12.0
448,389,9420.0
448,881,3.0
449,332,3.0
449,1433,46521.0
449,1788,24.0
450,361,130.0
450,485,438.0
450,719,1075.0
450,1068,1468.0
450,1200,14894.0
450,1358,19.0
452,32,171.0
452,49,26.0
452,75,16.0
452,114,85549.0
452,145,213.0
452,206,33589.0
452,215,148.0
452,234,1.0
452,239,73.0
452,240,2.0
452,246,31999.0
452,258,17.0
452,311,31.0
452,317,50.0
452,321,38.0
452,344,21.0
452,379,8569.0
452,389,18.0
452,435,269.0
452,478,72.0
452,508,1.0
452,526,4442.0
452,683,31491.0
452,685,4.0
452,727,3.0
452,731,127.0
452,875,8.0
452,877,49.0
452,899,7.0
452,902,4.0
452,918,17.0
452,953,1.0
452,964,125.0
452,978,265.0
452,982,23619.0
452,988,6.0
452,989,7655.0
452,994,23376.0
452,1011,106.0
452,1022,56.0
452,1068,4.0
452,1161,2.0
452,1176,61.0
452,1189,6.0
452,1200,116.0
452,1201,87.0
452,1240,27.0
452,1255,456.0
452,1320,266.0
452,1405,15.0
452,1411,2.0
452,1426,212.0
452,1433,81.0
452,1437,3.0
452,1456,10.0
452,1485,12.0
452,1517,34.0
452,1645,71.0
452,1752,13.0
452,1837,3.0
454,283,16.0
454,1126,8.0
454,1288,6.0
454,1724,88.0
455,681,69.0
455,1068,88.0
455,1682,93.0
456,164,6.0
456,215,11.0
456,500,75944.0
456,982,3421.0
456,1435,250.0
457,734,40.0
458,115,12.0
458,152,2298.0
458,604,90.0
458,816,6.0
458,836,26.0
458,851,22.0
458,859,11.0
458,860,687.0
458,862,1.0
458,1130,5.0
458,1190,11.0
458,1266,9.0
458,1310,34.0
458,1387,1.0
458,1608,8.0
458,1733,32.0
458,1743,87.0
459,55,1.0
459,685,3.0
459,1573,3.0
460,246,147.0
460,322,228.0
460,579,77.0
460,731,130.0
460,978,137.0
460,1517,80.0
460,1837,72.0
461,709,3.0
462,114,13159.0
462,149,4.0
462,215,12.0
462,240,12.0
462,356,822.0
462,389,50949.0
462,391,54045.0
462,435,933.0
462,500,9339.0
462,526,117.0
462,709,109.0
462,711,14165.0
462,766,12284.0
462,877,8523.0
462,902,2629.0
462,982,198.0
462,994,17.0
462,1016,10148.0
462,1029,1.0
462,1068,7741.0
462,1200,15291.0
462,1391,67.0
462,1437,24.0
462,1456,2.0
462,1485,21.0
462,1837,13.0
463,1822,10.0
464,20,4.0
464,70,1131.0
464,88,2.0
464,152,3.0
464,230,2.0
464,279,3.0
464,726,20.0
464,793,2.0
464,794,2.0
464,796,1.0
464,819,9.0
464,826,13.0
464,1131,9.0
464,1262,23.0
464,1300,30.0
464,1307,12.0
465,152,132.0
465,372,6.0
465,402,8.0
465,1537,2.0
466,405,116.0
466,455,88.0
466,1682,287.0
467,727,4.0
467,1462,90332.0
468,526,1.0
468,766,23.0
468,1016,51.0
470,1573,5.0
471,1162,118.0
471,1470,21705.0
471,1837,5.0
473,994,1220.0
474,526,6351.0
474,1016,12938.0
474,1191,10.0
475,88,17.0
475,600,74.0
475,814,185.0
475,849,9.0
475,1186,1597.0
475,1447,5.0
475,1466,148.0
475,1481,12.0
475,1593,8.0
475,1660,250.0
475,1718,9.0
475,1720,18.0
475,1732,44.0
476,29,141.0
476,117,1.0
476,300,17.0
476,307,867.0
476,361,11.0
476,435,57785.0
476,526,1252.0
476,548,13.0
476,716,34.0
476,731,169.0
476,735,43.0
476,778,291.0
476,899,91.0
476,1029,44.0
476,1068,30.0
476,1176,640.0
476,1185,15.0
476,1252,53955.0
476,1256,8.0
476,1359,6.0
476,1390,6.0
476,1411,1.0
476,1435,15614.0
476,1617,2.0
476,1631,12.0
478,32,33160.0
478,52,455.0
478,75,67.0
478,82,87.0
478,114,86183.0
478,123,86669.0
478,133,3096.0
478,158,36.0
478,169,564.0
478,206,2444.0
478,211,236.0
478,215,935.0
478,239,22.0
478,240,120.0
478,246,3149.0
478,251,2.0
478,296,33.0
478,311,13.0
478,317,495.0
478,321,147.0
478,327,48.0
478,343,237.0
478,345,74.0
478,356,54.0
478,379,128447.0
478,389,53819.0
478,391,278518.0
478,435,98.0
478,452,3.0
478,485,871.0
478,500,1.0
478,506,10.0
478,507,140.0
478,526,486.0
478,536,124.0
478,585,111.0
478,625,2254.0
478,683,84465.0
478,686,5486.0
478,691,567.0
478,693,138.0
478,709,588.0
478,711,90643.0
478,716,73.0
478,719,1072.0
478,731,31.0
478,759,101.0
478,760,519.0
478,875,88362.0
478,877,85341.0
478,879,47.0
478,902,2445.0
478,903,225.0
478,907,109.0
478,918,887.0
478,956,111.0
478,964,85.0
478,978,771.0
478,982,903.0
478,989,3379.0
478,994,12.0
478,1001,349.0
478,1011,1.0
478,1016,189.0
478,1022,83.0
478,1033,135.0
478,1061,12.0
478,1066,2.0
478,1068,313.0
478,1072,1866.0
478,1081,36.0
478,1162,5061.0
478,1176,746.0
478,1185,901.0
478,1189,2042.0
478,1200,84499.0
478,1201,511.0
478,1240,1166.0
478,1252,510.0
478,1255,234653.0
478,1264,16.0
478,1297,51.0
478,1304,182.0
478,1320,10.0
478,1353,44.0
478,1359,80.0
478,1372,422.0
478,1402,912.0
478,1403,21648.0
478,1404,668.0
478,1405,76536.0
478,1408,56.0
478,1411,265.0
478,1413,3.0
478,1426,535.0
478,1433,1420.0
478,1437,2576.0
478,1456,4349.0
478,1457,18.0
478,1470,4636.0
478,1480,2697.0
478,1485,504.0
478,1517,3811.0
478,1549,2.0
478,1613,3285.0
478,1628,493.0
478,1630,386.0
478,1664,80.0
478,1752,162.0
478,1821,14.0
478,1831,84.0
479,620,7.0
479,775,294.0
479,1241,4.0
480,330,8.0
480,389,219.0
481,1072,269.0
481,1435,6736.0
482,67,5.0
482,88,428.0
482,91,8.0
482,122,1191.0
482,152,5161.0
482,308,2.0
482,505,24.0
482,567,22.0
482,684,125.0
482,806,6.0
482,830,1303.0
482,844,755.0
482,851,1.0
482,859,2.0
482,860,2.0
482,862,1.0
482,1030,67.0
482,1048,255.0
482,1102,3.0
482,1186,45.0
482,1190,4.0
482,1290,18.0
482,1387,22.0
482,1422,202.0
482,1481,79.0
482,1544,606.0
482,1601,5.0
482,1609,29.0
482,1660,30.0
482,1677,51.0
482,1720,35.0
482,1746,3.0
483,47,525.0
483,88,83867.0
483,269,37.0
483,402,32.0
483,505,67.0
483,679,9.0
483,726,49.0
483,805,2.0
483,827,7.0
483,977,16.0
483,1236,1.0
483,1536,28.0
484,152,11.0
484,505,14.0
484,567,19.0
484,689,17.0
484,787,2.0
484,865,2.0
484,1040,7.0
484,1145,6.0
484,1346,1.0
485,30,853.0
485,32,725.0
485,82,734.0
485,123,878.0
485,155,670.0
485,176,1009.0
485,179,643.0
485,196,3307.0
485,211,398.0
485,233,857.0
485,334,434.0
485,337,1166.0
485,343,1127.0
485,361,1140.0
485,371,282.0
485,389,1007.0
485,403,1169.0
485,450,291.0
485,478,867.0
485,494,540.0
485,506,317.0
485,507,218.0
485,510,104.0
485,536,566.0
485,574,468.0
485,585,1151.0
485,588,889.0
485,590,373.0
485,595,990.0
485,610,730.0
485,611,593.0
485,612,574.0
485,622,1009.0
485,683,146.0
485,686,734.0
485,716,696.0
485,876,715.0
485,879,578.0
485,881,192.0
485,918,129.0
485,926,580.0
485,940,736.0
485,956,391.0
485,964,723.0
485,1000,310.0
485,1022,1168.0
485,1044,232.0
485,1047,431.0
485,1066,877.0
485,1067,606.0
485,1068,820.0
485,1176,685.0
485,1240,989.0
485,1297,713.0
485,1313,579.0
485,1339,619.0
485,1350,436.0
485,1352,270.0
485,1365,442.0
485,1390,140.0
485,1405,2046.0
485,1433,2130.0
485,1437,1.0
485,1461,1017.0
485,1470,3336.0
485,1500,264.0
485,1628,145.0
485,1788,726.0
489,29,58.0
489,41,1050.0
489,134,1.0
489,149,35.0
489,169,10.0
489,204,2.0
489,300,3.0
489,311,35503.0
489,321,10.0
489,381,1.0
489,435,57694.0
489,534,1.0
489,610,14.0
489,685,1.0
489,719,39.0
489,731,85.0
489,972,1.0
489,989,68.0
489,1066,5.0
489,1068,35.0
489,1176,17.0
489,1185,21.0
489,1252,32316.0
489,1256,34.0
489,1264,28.0
489,1411,1.0
489,1752,16.0
491,435,7156.0
491,489,2.0
491,729,57.0
491,1068,1935.0
492,156,2772.0
492,196,758.0
492,314,4.0
492,1216,236.0
493,149,2.0
493,522,10.0
493,1109,4.0
494,32,140.0
494,39,75.0
494,123,62.0
494,133,16935.0
494,145,48.0
494,211,143.0
494,240,314.0
494,389,40725.0
494,391,193.0
494,485,607.0
494,510,3.0
494,595,2.0
494,719,974.0
494,875,20964.0
494,877,11903.0
494,903,72.0
494,926,120.0
494,956,137.0
494,1000,287.0
494,1067,59.0
494,1162,16064.0
494,1189,1.0
494,1224,6.0
494,1240,72904.0
494,1255,316.0
494,1318,148.0
494,1352,276.0
494,1413,4.0
494,1426,155.0
494,1433,57457.0
494,1437,97762.0
494,1456,144.0
494,1470,29502.0
494,1630,498.0
494,1645,163.0
494,1752,35.0
494,1834,4.0
496,114,41464.0
496,134,16.0
496,145,5.0
496,234,24.0
496,285,14.0
496,311,41.0
496,317,30.0
496,321,68.0
496,325,40.0
496,356,21260.0
496,391,15389.0
496,435,34139.0
496,452,15.0
496,476,5.0
496,489,6.0
496,605,4.0
496,613,6.0
496,691,1.0
496,709,93.0
496,719,64.0
496,731,67.0
496,988,1.0
496,989,15.0
496,994,9655.0
496,1004,3.0
496,1101,5.0
496,1185,6.0
496,1200,46675.0
496,1264,99.0
496,1353,36.0
496,1374,10.0
496,1376,2.0
496,1391,149.0
496,1426,86.0
496,1540,25.0
496,1631,5.0
496,1664,392.0
496,1752,1.0
496,1820,23.0
496,1837,21.0
498,38,8227.0
498,1090,4077.0
498,1221,2.0
498,1573,5.0
499,60,49.0
499,114,38079.0
499,143,2.0
499,215,1.0
499,317,88353.0
499,356,9.0
499,381,1.0
499,383,2.0
499,609,1.0
499,692,4.0
499,709,160.0
499,727,44.0
499,759,41.0
499,902,4.0
499,1359,2.0
499,1426,38.0
499,1504,1.0
499,1596,2.0
499,1645,2.0
500,29,28.0
500,32,110.0
500,36,1728.0
500,38,4799.0
500,60,7.0
500,75,50867.0
500,83,43669.0
500,86,141302.0
500,88,8728.0
500,93,28554.0
500,105,120514.0
500,112,28239.0
500,114,481468.0
500,117,129.0
500,119,86152.0
500,123,77675.0
500,126,11939.0
500,127,32749.0
500,142,52171.0
500,144,52260.0
500,145,28661.0
500,149,343.0
500,160,46276.0
500,164,91.0
500,169,135.0
500,170,49257.0
500,176,1.0
500,181,2.0
500,206,61995.0
500,209,36048.0
500,211,201.0
500,213,108768.0
500,214,4310.0
500,215,270604.0
500,218,47636.0
500,225,36120.0
500,226,113785.0
500,229,54.0
500,237,58281.0
500,239,90902.0
500,240,16.0
500,246,48971.0
500,250,2902.0
500,251,176.0
500,256,3.0
500,262,823.0
500,266,176977.0
500,296,37405.0
500,307,217.0
500,311,149883.0
500,317,481957.0
500,321,72881.0
500,334,16.0
500,336,124757.0
500,353,135595.0
500,354,2895.0
500,356,93246.0
500,373,1691.0
500,375,772.0
500,379,47.0
500,381,29412.0
500,383,74784.0
500,388,88604.0
500,389,280216.0
500,391,346976.0
500,435,203397.0
500,436,90255.0
500,439,63535.0
500,456,75527.0
500,462,10285.0
500,502,56.0
500,504,12.0
500,506,105.0
500,510,8.0
500,512,114066.0
500,526,487316.0
500,536,69.0
500,539,110.0
500,543,206959.0
500,548,5.0
500,576,15096.0
500,579,85.0
500,585,320.0
500,591,192.0
500,597,52131.0
500,610,245.0
500,613,18902.0
500,615,50285.0
500,618,39379.0
500,619,20674.0
500,622,12.0
500,625,8726.0
500,631,58382.0
500,638,51517.0
500,648,1627.0
500,665,90438.0
500,674,75002.0
500,683,72.0
500,685,14.0
500,691,82.0
500,709,98117.0
500,711,534134.0
500,716,607.0
500,719,87.0
500,727,181.0
500,731,74281.0
500,752,24464.0
500,759,143.0
500,760,66615.0
500,766,148.0
500,841,2660.0
500,850,192.0
500,872,77.0
500,875,358342.0
500,877,394867.0
500,882,7.0
500,883,36.0
500,892,311.0
500,899,303.0
500,902,30.0
500,910,530044.0
500,914,41957.0
500,916,7329.0
500,917,110191.0
500,918,11562.0
500,940,2.0
500,944,50.0
500,962,36.0
500,963,61295.0
500,966,98982.0
500,970,27941.0
500,978,64768.0
500,982,673898.0
500,988,27072.0
500,989,163.0
500,994,67097.0
500,997,85524.0
500,998,37.0
500,1001,304.0
500,1011,45433.0
500,1016,384471.0
500,1022,61634.0
500,1043,84.0
500,1047,64.0
500,1066,12170.0
500,1067,54.0
500,1068,191613.0
500,1072,85663.0
500,1075,1908.0
500,1082,131776.0
500,1094,45738.0
500,1101,30393.0
500,1109,70109.0
500,1139,79514.0
500,1162,15.0
500,1176,13855.0
500,1185,34751.0
500,1189,325.0
500,1193,25150.0
500,1200,631056.0
500,1201,65613.0
500,1208,40656.0
500,1211,57246.0
500,1227,50.0
500,1231,315796.0
500,1240,82608.0
500,1243,82898.0
500,1252,91190.0
500,1255,296960.0
500,1258,61.0
500,1260,160.0
500,1264,100048.0
500,1277,551.0
500,1280,44863.0
500,1281,17827.0
500,1304,372.0
500,1308,120.0
500,1312,52659.0
500,1316,80549.0
500,1320,50984.0
500,1321,80861.0
500,1322,14899.0
500,1328,78577.0
500,1353,121205.0
500,1359,57630.0
500,1372,1481.0
500,1374,34.0
500,1376,68778.0
500,1391,183986.0
500,1392,658.0
500,1397,3040.0
500,1402,7509.0
500,1403,166264.0
500,1404,6711.0
500,1405,60198.0
500,1406,35166.0
500,1410,2.0
500,1411,148.0
500,1421,206.0
500,1426,29802.0
500,1430,81550.0
500,1433,270773.0
500,1437,388724.0
500,1450,125.0
500,1454,30218.0
500,1456,160.0
500,1457,26071.0
500,1460,92789.0
500,1462,162715.0
500,1463,157.0
500,1470,83887.0
500,1480,606.0
500,1485,92951.0
500,1488,60878.0
500,1504,576.0
500,1517,72789.0
500,1518,37.0
500,1522,29097.0
500,1525,106.0
500,1534,69.0
500,1543,41363.0
500,1549,47217.0
500,1575,309.0
500,1596,219.0
500,1602,251834.0
500,1610,2.0
500,1611,45.0
500,1613,305038.0
500,1614,52136.0
500,1628,12367.0
500,1629,82.0
500,1630,839.0
500,1642,46713.0
500,1645,10193.0
500,1656,433.0
500,1664,218.0
500,1719,35506.0
500,1752,11321.0
500,1773,517.0
500,1780,107.0
500,1782,61.0
500,1783,55416.0
500,1786,41.0
500,1799,45417.0
500,1803,46030.0
500,1806,15309.0
500,1811,45.0
500,1816,866.0
500,1818,108606.0
500,1820,109314.0
500,1822,43652.0
500,1831,48403.0
500,1836,17298.0
500,1837,237546.0
500,1847,61906.0
501,620,1.0
501,775,29.0
502,29,16.0
502,75,63.0
502,114,89090.0
502,256,69.0
502,296,5.0
502,317,30584.0
502,526,13876.0
502,619,67.0
502,709,112.0
502,727,75.0
502,760,69.0
502,982,20767.0
502,1011,6.0
502,1016,102901.0
502,1185,67.0
502,1391,10491.0
502,1406,5.0
502,1485,6.0
502,1504,143.0
502,1613,18872.0
502,1628,17.0
503,114,67356.0
503,391,75432.0
503,500,212.0
503,709,49129.0
503,711,50447.0
503,766,76413.0
503,877,6759.0
503,1016,276369.0
503,1200,170.0
503,1433,6.0
503,1437,388.0
503,1573,2.0
504,164,4.0
504,215,3.0
504,317,3.0
504,500,1.0
504,526,10.0
504,685,1.0
504,709,1.0
504,877,7.0
504,899,2.0
504,1231,5.0
504,1390,6.0
504,1573,26.0
505,12,4.0
505,13,98.0
505,31,22.0
505,51,2282.0
505,65,101.0
505,71,3273.0
505,88,202163.0
505,91,2.0
505,94,14.0
505,104,1590.0
505,113,2.0
505,152,36.0
505,156,200.0
505,227,11571.0
505,231,1480.0
505,236,1150.0
505,273,16.0
505,294,11.0
505,302,498.0
505,309,12.0
505,365,253.0
505,374,2.0
505,384,42.0
505,389,6929.0
505,447,724.0
505,482,11.0
505,483,75.0
505,484,14.0
505,509,26.0
505,543,1733.0
505,553,144.0
505,562,2.0
505,564,6592.0
505,567,8160.0
505,573,313.0
505,596,2.0
505,647,9.0
505,654,1.0
505,663,39.0
505,676,1.0
505,679,17.0
505,689,2486.0
505,696,969.0
505,743,248.0
505,775,2708.0
505,787,767.0
505,788,287.0
505,806,29.0
505,813,931.0
505,814,3.0
505,818,16.0
505,829,64.0
505,844,55.0
505,847,819.0
505,855,5.0
505,865,913.0
505,877,903.0
505,919,12.0
505,923,60.0
505,977,60.0
505,1009,70.0
505,1034,21.0
505,1040,114.0
505,1057,8.0
505,1068,23152.0
505,1117,735.0
505,1121,24.0
505,1132,7.0
505,1139,2042.0
505,1144,69.0
505,1145,1086.0
505,1165,18.0
505,1186,79.0
505,1206,10.0
505,1207,6.0
505,1217,1993.0
505,1228,56.0
505,1254,38.0
505,1265,28.0
505,1284,268.0
505,1346,1543.0
505,1370,201.0
505,1383,2.0
505,1416,4760.0
505,1433,126504.0
505,1446,25.0
505,1447,1.0
505,1451,26.0
505,1455,644.0
505,1470,3304.0
505,1481,1.0
505,1514,3.0
505,1528,9.0
505,1536,783.0
505,1537,2.0
505,1557,2915.0
505,1574,2.0
505,1590,151.0
505,1595,2.0
505,1659,83.0
505,1660,62.0
505,1665,162.0
505,1677,16.0
505,1683,22.0
505,1684,1896.0
505,1721,852.0
505,1722,43.0
505,1729,15.0
505,1742,5.0
505,1771,171.0
505,1774,9.0
505,1791,13.0
505,1809,118.0
505,1830,102.0
506,117,5.0
506,133,27147.0
506,134,6.0
506,179,344.0
506,206,38.0
506,211,4.0
506,239,2.0
506,240,17.0
506,246,118.0
506,251,223.0
506,300,18.0
506,311,9.0
506,317,24.0
506,334,36.0
506,383,14.0
506,389,60734.0
506,391,187.0
506,406,9.0
506,432,61.0
506,435,52.0
506,485,234.0
506,500,3.0
506,510,3.0
506,585,276.0
506,588,2.0
506,610,3.0
506,613,40.0
506,631,11.0
506,694,108.0
506,697,164.0
506,711,180.0
506,719,1399.0
506,731,147.0
506,875,19308.0
506,877,12812.0
506,926,3.0
506,944,7.0
506,966,2.0
506,978,328.0
506,989,28.0
506,994,33.0
506,1022,144.0
506,1029,97.0
506,1066,48.0
506,1068,136296.0
506,1091,152.0
506,1176,72.0
506,1185,33.0
506,1200,61629.0
506,1252,25.0
506,1255,135.0
506,1256,104.0
506,1264,129.0
506,1372,121.0
506,1435,14573.0
506,1438,107.0
506,1456,52.0
506,1470,26641.0
506,1517,313.0
506,1524,2.0
506,1628,138.0
506,1630,135.0
506,1795,114.0
506,1799,7.0
507,32,2.0
507,123,188.0
507,176,57.0
507,179,15.0
507,211,404.0
507,240,16.0
507,251,12.0
507,310,6.0
507,311,53.0
507,317,404.0
507,322,125.0
507,334,47.0
507,356,150.0
507,389,50345.0
507,391,78948.0
507,432,263.0
507,478,130.0
507,485,218.0
507,510,3.0
507,579,18978.0
507,585,166.0
507,648,1.0
507,691,42.0
507,711,607.0
507,716,112.0
507,719,852.0
507,875,74392.0
507,877,111196.0
507,907,128.0
507,918,5.0
507,956,120.0
507,978,2.0
507,994,139.0
507,997,78.0
507,998,2.0
507,1033,122.0
507,1185,109.0
507,1200,2.0
507,1231,79.0
507,1240,19884.0
507,1255,89773.0
507,1297,118.0
507,1304,2.0
507,1352,6.0
507,1403,11.0
507,1405,233.0
507,1408,20.0
507,1426,75.0
507,1433,35769.0
507,1437,43742.0
507,1470,40995.0
507,1482,2.0
507,1613,1.0
507,1618,3.0
507,1630,282.0
507,1843,151.0
508,41,424.0
508,52,412.0
508,60,49.0
508,114,120018.0
508,127,8.0
508,169,16.0
508,206,10.0
508,258,1.0
508,296,3.0
508,317,121625.0
508,345,75.0
508,356,8.0
508,375,24.0
508,381,43.0
508,383,33.0
508,391,13645.0
508,396,17.0
508,435,37.0
508,605,4.0
508,612,122.0
508,691,44.0
508,709,2.0
508,727,1312.0
508,759,64.0
508,918,30.0
508,978,44.0
508,988,11.0
508,1027,3.0
508,1043,3.0
508,1185,6.0
508,1201,20.0
508,1227,81.0
508,1264,12.0
508,1277,5.0
508,1353,1.0
508,1405,190.0
508,1406,1.0
508,1426,9.0
508,1517,18.0
508,1596,2.0
508,1664,291.0
508,1700,104.0
508,1752,33.0
509,12,2.0
509,51,1.0
509,104,5.0
509,156,100.0
509,236,16.0
509,505,10.0
509,564,59.0
509,567,88.0
509,684,11.0
509,689,23.0
509,696,1.0
509,844,5.0
509,1132,9.0
509,1145,1.0
509,1207,9.0
509,1228,34.0
509,1372,78.0
509,1536,79.0
509,1622,2.0
509,1659,2.0
509,1684,22.0
509,1721,6.0
510,114,1262.0
510,145,79.0
510,176,38.0
510,206,19.0
510,240,49.0
510,317,17.0
510,389,23964.0
510,485,233.0
